"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Baltimore city, MD"	"24510"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Middlesex County, MA"	"25017"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Macomb County, MI"	"26099"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Oakland County, MI"	"26125"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Wayne County, MI"	"26163"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Hennepin County, MN"	"27053"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Jackson County, MO"	"29095"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"St. Louis County, MO"	"29189"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Clark County, NV"	"32003"	40	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Washoe County, NV"	"32031"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Burlington County, NJ"	"34005"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Camden County, NJ"	"34007"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Monmouth County, NJ"	"34025"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Ocean County, NJ"	"34029"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Bernalillo County, NM"	"35001"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Bronx County, NY"	"36005"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Kings County, NY"	"36047"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Nassau County, NY"	"36059"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"New York County, NY"	"36061"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Queens County, NY"	"36081"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Suffolk County, NY"	"36103"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Cuyahoga County, OH"	"39035"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Franklin County, OH"	"39049"	22	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Hamilton County, OH"	"39061"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Montgomery County, OH"	"39113"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Oklahoma County, OK"	"40109"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Multnomah County, OR"	"41051"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Allegheny County, PA"	"42003"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Delaware County, PA"	"42045"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Philadelphia County, PA"	"42101"	38	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Kent County, RI"	"44003"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Davidson County, TN"	"47037"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Shelby County, TN"	"47157"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Bexar County, TX"	"48029"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Dallas County, TX"	"48113"	23	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Harris County, TX"	"48201"	23	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Tarrant County, TX"	"48439"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Travis County, TX"	"48453"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Salt Lake County, UT"	"49035"	26	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"King County, WA"	"53033"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Snohomish County, WA"	"53061"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Milwaukee County, WI"	"55079"	14	Not Applicable	Not Applicable
"Total"	"2012"	"2012"	"Jan., 2012"	"2012/01"			3560	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Maricopa County, AZ"	"04013"	49	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Pima County, AZ"	"04019"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Butte County, CA"	"06007"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Fresno County, CA"	"06019"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Kern County, CA"	"06029"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Los Angeles County, CA"	"06037"	48	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Orange County, CA"	"06059"	28	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Riverside County, CA"	"06065"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Sacramento County, CA"	"06067"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"San Bernardino County, CA"	"06071"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"San Diego County, CA"	"06073"	34	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"San Francisco County, CA"	"06075"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Santa Clara County, CA"	"06085"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Denver County, CO"	"08031"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Brevard County, FL"	"12009"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Broward County, FL"	"12011"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Duval County, FL"	"12031"	22	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Hillsborough County, FL"	"12057"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Miami-Dade County, FL"	"12086"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Palm Beach County, FL"	"12099"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Pasco County, FL"	"12101"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Pinellas County, FL"	"12103"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Cook County, IL"	"17031"	60	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"DuPage County, IL"	"17043"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Lake County, IL"	"17097"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Winnebago County, IL"	"17201"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Marion County, IN"	"18097"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Jefferson County, KY"	"21111"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Baltimore County, MD"	"24005"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Bristol County, MA"	"25005"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Middlesex County, MA"	"25017"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Macomb County, MI"	"26099"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Wayne County, MI"	"26163"	30	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Hennepin County, MN"	"27053"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Jefferson County, MO"	"29099"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"St. Louis County, MO"	"29189"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Clark County, NV"	"32003"	33	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Washoe County, NV"	"32031"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Camden County, NJ"	"34007"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Bernalillo County, NM"	"35001"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Bronx County, NY"	"36005"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Kings County, NY"	"36047"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"New York County, NY"	"36061"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Suffolk County, NY"	"36103"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Mecklenburg County, NC"	"37119"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Butler County, OH"	"39017"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Cuyahoga County, OH"	"39035"	23	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Franklin County, OH"	"39049"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Hamilton County, OH"	"39061"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Montgomery County, OH"	"39113"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Summit County, OH"	"39153"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Oklahoma County, OK"	"40109"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Tulsa County, OK"	"40143"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Allegheny County, PA"	"42003"	33	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Montgomery County, PA"	"42091"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Philadelphia County, PA"	"42101"	41	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Providence County, RI"	"44007"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Shelby County, TN"	"47157"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Bexar County, TX"	"48029"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Dallas County, TX"	"48113"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Harris County, TX"	"48201"	22	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Tarrant County, TX"	"48439"	15	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Salt Lake County, UT"	"49035"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"King County, WA"	"53033"	26	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Snohomish County, WA"	"53061"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Milwaukee County, WI"	"55079"	10	Not Applicable	Not Applicable
"Total"	"2012"	"2012"	"Feb., 2012"	"2012/02"			3472	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Maricopa County, AZ"	"04013"	43	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Pima County, AZ"	"04019"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Alameda County, CA"	"06001"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Contra Costa County, CA"	"06013"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Kern County, CA"	"06029"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Los Angeles County, CA"	"06037"	61	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Orange County, CA"	"06059"	33	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Riverside County, CA"	"06065"	21	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Sacramento County, CA"	"06067"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"San Bernardino County, CA"	"06071"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"San Diego County, CA"	"06073"	31	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"San Francisco County, CA"	"06075"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Santa Clara County, CA"	"06085"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Ventura County, CA"	"06111"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"New Haven County, CT"	"09009"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Broward County, FL"	"12011"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Duval County, FL"	"12031"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Hillsborough County, FL"	"12057"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Miami-Dade County, FL"	"12086"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Orange County, FL"	"12095"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Palm Beach County, FL"	"12099"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Pasco County, FL"	"12101"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Pinellas County, FL"	"12103"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Fulton County, GA"	"13121"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Honolulu County, HI"	"15003"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Cook County, IL"	"17031"	46	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Lake County, IL"	"17097"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Marion County, IN"	"18097"	19	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Vanderburgh County, IN"	"18163"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Baltimore city, MD"	"24510"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Essex County, MA"	"25009"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Middlesex County, MA"	"25017"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Worcester County, MA"	"25027"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Genesee County, MI"	"26049"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Macomb County, MI"	"26099"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Wayne County, MI"	"26163"	35	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Hennepin County, MN"	"27053"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Ramsey County, MN"	"27123"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"St. Louis County, MO"	"29189"	15	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Clark County, NV"	"32003"	37	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Atlantic County, NJ"	"34001"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Camden County, NJ"	"34007"	15	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Middlesex County, NJ"	"34023"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Ocean County, NJ"	"34029"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Bernalillo County, NM"	"35001"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Bronx County, NY"	"36005"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Erie County, NY"	"36029"	16	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Kings County, NY"	"36047"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Nassau County, NY"	"36059"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"New York County, NY"	"36061"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Queens County, NY"	"36081"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Suffolk County, NY"	"36103"	26	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Butler County, OH"	"39017"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Cuyahoga County, OH"	"39035"	26	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Franklin County, OH"	"39049"	25	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Hamilton County, OH"	"39061"	18	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Montgomery County, OH"	"39113"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Summit County, OH"	"39153"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Multnomah County, OR"	"41051"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Allegheny County, PA"	"42003"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Delaware County, PA"	"42045"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Montgomery County, PA"	"42091"	15	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Philadelphia County, PA"	"42101"	37	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Westmoreland County, PA"	"42129"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Providence County, RI"	"44007"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Greenville County, SC"	"45045"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Knox County, TN"	"47093"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Shelby County, TN"	"47157"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Bexar County, TX"	"48029"	15	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Dallas County, TX"	"48113"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Harris County, TX"	"48201"	34	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Tarrant County, TX"	"48439"	15	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Travis County, TX"	"48453"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Davis County, UT"	"49011"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Salt Lake County, UT"	"49035"	25	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"King County, WA"	"53033"	27	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Pierce County, WA"	"53053"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Milwaukee County, WI"	"55079"	12	Not Applicable	Not Applicable
"Total"	"2012"	"2012"	"Mar., 2012"	"2012/03"			3568	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Maricopa County, AZ"	"04013"	52	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Pima County, AZ"	"04019"	14	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Alameda County, CA"	"06001"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Kern County, CA"	"06029"	17	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Los Angeles County, CA"	"06037"	49	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Orange County, CA"	"06059"	25	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Riverside County, CA"	"06065"	27	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Sacramento County, CA"	"06067"	15	Not Applicable	Not Applicable
