"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Hennepin County, MN"	"27053"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"St. Louis County, MO"	"29189"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Clark County, NV"	"32003"	36	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Bernalillo County, NM"	"35001"	15	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Kings County, NY"	"36047"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"New York County, NY"	"36061"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Suffolk County, NY"	"36103"	17	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Franklin County, OH"	"39049"	24	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Montgomery County, OH"	"39113"	15	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Oklahoma County, OK"	"40109"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Tulsa County, OK"	"40143"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Multnomah County, OR"	"41051"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Allegheny County, PA"	"42003"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Delaware County, PA"	"42045"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Philadelphia County, PA"	"42101"	28	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Knox County, TN"	"47093"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Shelby County, TN"	"47157"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Bexar County, TX"	"48029"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Dallas County, TX"	"48113"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Harris County, TX"	"48201"	42	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Tarrant County, TX"	"48439"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Salt Lake County, UT"	"49035"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"King County, WA"	"53033"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Spokane County, WA"	"53063"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Milwaukee County, WI"	"55079"	22	Not Applicable	Not Applicable
"Total"	"2010"	"2010"	"Feb., 2010"	"2010/02"			3081	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Maricopa County, AZ"	"04013"	45	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Pima County, AZ"	"04019"	18	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Alameda County, CA"	"06001"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Kern County, CA"	"06029"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Los Angeles County, CA"	"06037"	66	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Orange County, CA"	"06059"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Riverside County, CA"	"06065"	23	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Sacramento County, CA"	"06067"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"San Bernardino County, CA"	"06071"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"San Diego County, CA"	"06073"	38	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"San Francisco County, CA"	"06075"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Santa Clara County, CA"	"06085"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Sonoma County, CA"	"06097"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"New Haven County, CT"	"09009"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Brevard County, FL"	"12009"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Broward County, FL"	"12011"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Duval County, FL"	"12031"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Hillsborough County, FL"	"12057"	25	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Lee County, FL"	"12071"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Orange County, FL"	"12095"	21	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Palm Beach County, FL"	"12099"	32	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Pasco County, FL"	"12101"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Pinellas County, FL"	"12103"	32	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Sarasota County, FL"	"12115"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Cook County, IL"	"17031"	46	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Madison County, IL"	"17119"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Baltimore County, MD"	"24005"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Baltimore city, MD"	"24510"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Middlesex County, MA"	"25017"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Norfolk County, MA"	"25021"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Suffolk County, MA"	"25025"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Macomb County, MI"	"26099"	18	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Wayne County, MI"	"26163"	20	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Jackson County, MO"	"29095"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"St. Louis County, MO"	"29189"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Clark County, NV"	"32003"	35	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Camden County, NJ"	"34007"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Essex County, NJ"	"34013"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Bernalillo County, NM"	"35001"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Bronx County, NY"	"36005"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Erie County, NY"	"36029"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"New York County, NY"	"36061"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Suffolk County, NY"	"36103"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Butler County, OH"	"39017"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Cuyahoga County, OH"	"39035"	17	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Franklin County, OH"	"39049"	17	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Hamilton County, OH"	"39061"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Montgomery County, OH"	"39113"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Summit County, OH"	"39153"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Oklahoma County, OK"	"40109"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Tulsa County, OK"	"40143"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Multnomah County, OR"	"41051"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Allegheny County, PA"	"42003"	24	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Delaware County, PA"	"42045"	15	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Montgomery County, PA"	"42091"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Philadelphia County, PA"	"42101"	25	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Knox County, TN"	"47093"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Shelby County, TN"	"47157"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Bexar County, TX"	"48029"	20	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Dallas County, TX"	"48113"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Harris County, TX"	"48201"	31	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Travis County, TX"	"48453"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Salt Lake County, UT"	"49035"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"King County, WA"	"53033"	24	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Milwaukee County, WI"	"55079"	13	Not Applicable	Not Applicable
"Total"	"2010"	"2010"	"Mar., 2010"	"2010/03"			3407	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Maricopa County, AZ"	"04013"	55	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Pima County, AZ"	"04019"	18	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Alameda County, CA"	"06001"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Contra Costa County, CA"	"06013"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Fresno County, CA"	"06019"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Kern County, CA"	"06029"	15	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Los Angeles County, CA"	"06037"	53	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Orange County, CA"	"06059"	18	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Riverside County, CA"	"06065"	20	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Sacramento County, CA"	"06067"	21	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"San Bernardino County, CA"	"06071"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"San Diego County, CA"	"06073"	28	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"San Francisco County, CA"	"06075"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"San Joaquin County, CA"	"06077"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Santa Clara County, CA"	"06085"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Shasta County, CA"	"06089"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Stanislaus County, CA"	"06099"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Ventura County, CA"	"06111"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Arapahoe County, CO"	"08005"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Denver County, CO"	"08031"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"New Haven County, CT"	"09009"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Brevard County, FL"	"12009"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Broward County, FL"	"12011"	16	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Hillsborough County, FL"	"12057"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Manatee County, FL"	"12081"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Palm Beach County, FL"	"12099"	19	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Pasco County, FL"	"12101"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Pinellas County, FL"	"12103"	22	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Fulton County, GA"	"13121"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Cook County, IL"	"17031"	32	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Marion County, IN"	"18097"	20	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Baltimore County, MD"	"24005"	14	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Baltimore city, MD"	"24510"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Bristol County, MA"	"25005"	10	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Hampden County, MA"	"25013"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Middlesex County, MA"	"25017"	11	Not Applicable	Not Applicable
