"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Cook County, IL"	"17031"	48	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Marion County, IN"	"18097"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Baltimore County, MD"	"24005"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Baltimore city, MD"	"24510"	33	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Middlesex County, MA"	"25017"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Suffolk County, MA"	"25025"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Macomb County, MI"	"26099"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Oakland County, MI"	"26125"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Wayne County, MI"	"26163"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Clark County, NV"	"32003"	36	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Camden County, NJ"	"34007"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Bronx County, NY"	"36005"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Kings County, NY"	"36047"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Nassau County, NY"	"36059"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"New York County, NY"	"36061"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Queens County, NY"	"36081"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Suffolk County, NY"	"36103"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Wake County, NC"	"37183"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Cuyahoga County, OH"	"39035"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Franklin County, OH"	"39049"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Montgomery County, OH"	"39113"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Oklahoma County, OK"	"40109"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Tulsa County, OK"	"40143"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Multnomah County, OR"	"41051"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Allegheny County, PA"	"42003"	27	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Bucks County, PA"	"42017"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Delaware County, PA"	"42045"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Philadelphia County, PA"	"42101"	39	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Knox County, TN"	"47093"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Dallas County, TX"	"48113"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Harris County, TX"	"48201"	55	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Tarrant County, TX"	"48439"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Salt Lake County, UT"	"49035"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"King County, WA"	"53033"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Pierce County, WA"	"53053"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Snohomish County, WA"	"53061"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Spokane County, WA"	"53063"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Milwaukee County, WI"	"55079"	21	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Aug., 2007"	"2007/08"			3089	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Maricopa County, AZ"	"04013"	42	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Pima County, AZ"	"04019"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Alameda County, CA"	"06001"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Kern County, CA"	"06029"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Los Angeles County, CA"	"06037"	75	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Orange County, CA"	"06059"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Riverside County, CA"	"06065"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Sacramento County, CA"	"06067"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"San Diego County, CA"	"06073"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"San Francisco County, CA"	"06075"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Arapahoe County, CO"	"08005"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Denver County, CO"	"08031"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Brevard County, FL"	"12009"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Broward County, FL"	"12011"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Duval County, FL"	"12031"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Hillsborough County, FL"	"12057"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Orange County, FL"	"12095"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Palm Beach County, FL"	"12099"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Pinellas County, FL"	"12103"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Cook County, IL"	"17031"	50	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Marion County, IN"	"18097"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Jefferson Parish, LA"	"22051"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Baltimore County, MD"	"24005"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Baltimore city, MD"	"24510"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Essex County, MA"	"25009"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Middlesex County, MA"	"25017"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Worcester County, MA"	"25027"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Macomb County, MI"	"26099"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Wayne County, MI"	"26163"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Hennepin County, MN"	"27053"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Clark County, NV"	"32003"	40	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Camden County, NJ"	"34007"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Bernalillo County, NM"	"35001"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Bronx County, NY"	"36005"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Kings County, NY"	"36047"	24	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Nassau County, NY"	"36059"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Queens County, NY"	"36081"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Suffolk County, NY"	"36103"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Cuyahoga County, OH"	"39035"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Franklin County, OH"	"39049"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Montgomery County, OH"	"39113"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Trumbull County, OH"	"39155"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Oklahoma County, OK"	"40109"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Multnomah County, OR"	"41051"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Allegheny County, PA"	"42003"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Philadelphia County, PA"	"42101"	33	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Shelby County, TN"	"47157"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Dallas County, TX"	"48113"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Harris County, TX"	"48201"	39	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Travis County, TX"	"48453"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Salt Lake County, UT"	"49035"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"King County, WA"	"53033"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Pierce County, WA"	"53053"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Snohomish County, WA"	"53061"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Milwaukee County, WI"	"55079"	15	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Sep., 2007"	"2007/09"			2922	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Maricopa County, AZ"	"04013"	52	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Pima County, AZ"	"04019"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Alameda County, CA"	"06001"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Los Angeles County, CA"	"06037"	66	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Orange County, CA"	"06059"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Riverside County, CA"	"06065"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Sacramento County, CA"	"06067"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"San Diego County, CA"	"06073"	28	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"San Francisco County, CA"	"06075"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Santa Clara County, CA"	"06085"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Denver County, CO"	"08031"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Hartford County, CT"	"09003"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"New Haven County, CT"	"09009"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Brevard County, FL"	"12009"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Broward County, FL"	"12011"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Hillsborough County, FL"	"12057"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Lee County, FL"	"12071"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Palm Beach County, FL"	"12099"	28	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Pasco County, FL"	"12101"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Pinellas County, FL"	"12103"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Cook County, IL"	"17031"	46	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Baltimore County, MD"	"24005"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Baltimore city, MD"	"24510"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Essex County, MA"	"25009"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Macomb County, MI"	"26099"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Wayne County, MI"	"26163"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"St. Louis County, MO"	"29189"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Clark County, NV"	"32003"	27	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Bernalillo County, NM"	"35001"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Bronx County, NY"	"36005"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Kings County, NY"	"36047"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Nassau County, NY"	"36059"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"New York County, NY"	"36061"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Queens County, NY"	"36081"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Cuyahoga County, OH"	"39035"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Franklin County, OH"	"39049"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Hamilton County, OH"	"39061"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Oklahoma County, OK"	"40109"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Multnomah County, OR"	"41051"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Allegheny County, PA"	"42003"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Philadelphia County, PA"	"42101"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Providence County, RI"	"44007"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Dallas County, TX"	"48113"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Harris County, TX"	"48201"	32	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Tarrant County, TX"	"48439"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Salt Lake County, UT"	"49035"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Fairfax County, VA"	"51059"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Clark County, WA"	"53011"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"King County, WA"	"53033"	30	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Milwaukee County, WI"	"55079"	14	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Oct., 2007"	"2007/10"			2917	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Maricopa County, AZ"	"04013"	50	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Alameda County, CA"	"06001"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Contra Costa County, CA"	"06013"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Los Angeles County, CA"	"06037"	44	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Orange County, CA"	"06059"	30	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Riverside County, CA"	"06065"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Sacramento County, CA"	"06067"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"San Diego County, CA"	"06073"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"San Francisco County, CA"	"06075"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"San Joaquin County, CA"	"06077"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Santa Clara County, CA"	"06085"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Denver County, CO"	"08031"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"New Haven County, CT"	"09009"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Broward County, FL"	"12011"	24	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Duval County, FL"	"12031"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Hillsborough County, FL"	"12057"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Miami-Dade County, FL"	"12086"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Palm Beach County, FL"	"12099"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Pinellas County, FL"	"12103"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Fulton County, GA"	"13121"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Cook County, IL"	"17031"	42	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Marion County, IN"	"18097"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Jefferson County, KY"	"21111"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Baltimore County, MD"	"24005"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Baltimore city, MD"	"24510"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Essex County, MA"	"25009"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Middlesex County, MA"	"25017"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Suffolk County, MA"	"25025"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Macomb County, MI"	"26099"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Wayne County, MI"	"26163"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Hennepin County, MN"	"27053"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Clark County, NV"	"32003"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Bernalillo County, NM"	"35001"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Bronx County, NY"	"36005"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Erie County, NY"	"36029"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Kings County, NY"	"36047"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Nassau County, NY"	"36059"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"New York County, NY"	"36061"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Queens County, NY"	"36081"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Suffolk County, NY"	"36103"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Cuyahoga County, OH"	"39035"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Franklin County, OH"	"39049"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Hamilton County, OH"	"39061"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Lucas County, OH"	"39095"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Montgomery County, OH"	"39113"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Oklahoma County, OK"	"40109"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Tulsa County, OK"	"40143"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Multnomah County, OR"	"41051"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Allegheny County, PA"	"42003"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Delaware County, PA"	"42045"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Montgomery County, PA"	"42091"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Philadelphia County, PA"	"42101"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Harris County, TX"	"48201"	28	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Tarrant County, TX"	"48439"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Salt Lake County, UT"	"49035"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Clark County, WA"	"53011"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"King County, WA"	"53033"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Pierce County, WA"	"53053"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Snohomish County, WA"	"53061"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Milwaukee County, WI"	"55079"	17	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Nov., 2007"	"2007/11"			2911	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Maricopa County, AZ"	"04013"	45	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Pima County, AZ"	"04019"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Alameda County, CA"	"06001"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Kern County, CA"	"06029"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Los Angeles County, CA"	"06037"	81	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Orange County, CA"	"06059"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Riverside County, CA"	"06065"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Sacramento County, CA"	"06067"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"San Bernardino County, CA"	"06071"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"San Diego County, CA"	"06073"	31	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"San Francisco County, CA"	"06075"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Santa Clara County, CA"	"06085"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Denver County, CO"	"08031"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"New Haven County, CT"	"09009"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Broward County, FL"	"12011"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Duval County, FL"	"12031"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Hillsborough County, FL"	"12057"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Miami-Dade County, FL"	"12086"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Palm Beach County, FL"	"12099"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Pasco County, FL"	"12101"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Pinellas County, FL"	"12103"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Fulton County, GA"	"13121"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Cook County, IL"	"17031"	60	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Will County, IL"	"17197"	11	Not Applicable	Not Applicable
